Invoice_Id,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5%,Sales,Date,Payment,Cogs,Gross_Income,Rating,Year,Month,Day,Satisfied
122-61-9553,Giza,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,2019-03-14,Cash,461.88,23.094,5.6,2019,3,14,Not Satisfied
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,Ewallet,439.55,21.9775,4.4,2019,3,14,Not Satisfied
730-70-9830,Giza,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,2019-03-14,Ewallet,420.66,21.033,5.2,2019,3,14,Not Satisfied
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,Cash,194.22,9.711,7.3,2019,3,14,Satisfied
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,Credit Card,47.07,2.3535,5.8,2019,3,14,Not Satisfied
722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,Credit Card,42.85,2.1425,9.3,2019,3,14,Satisfied
558-80-4082,Giza,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,2019-03-14,Ewallet,194.95,9.7475,6.0,2019,3,14,Not Satisfied
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,Cash,596.1,29.805,5.3,2019,3,14,Not Satisfied
115-99-4379,Cairo,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,2019-03-14,Credit Card,383.11,19.1555,8.5,2019,3,14,Satisfied
565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,Ewallet,86.0,4.3,6.2,2019,3,15,Not Satisfied
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,Ewallet,54.36,2.718,4.3,2019,3,15,Not Satisfied
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,Cash,290.4,14.52,5.3,2019,3,15,Not Satisfied
848-62-7243,Alex,Yangon,Member,Female,Health and beauty,24.89,9,11.2005,235.2105,2019-03-15,Cash,224.01,11.2005,7.4,2019,3,15,Satisfied
760-54-1821,Cairo,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,2019-03-15,Cash,122.31,6.1155,5.8,2019,3,15,Not Satisfied
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,Ewallet,522.08,26.104,6.3,2019,3,15,Not Satisfied
359-94-5395,Cairo,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,Credit Card,92.78,4.639,9.8,2019,3,15,Satisfied
542-41-0513,Cairo,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,2019-03-15,Cash,229.96,11.498,6.6,2019,3,15,Not Satisfied
595-11-5460,Alex,Yangon,Member,Female,Health and beauty,96.58,2,9.658,202.818,2019-03-15,Credit Card,193.16,9.658,5.1,2019,3,15,Not Satisfied
510-09-5628,Alex,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,Credit Card,196.6,9.83,7.2,2019,3,15,Satisfied
273-16-6619,Cairo,Mandalay,Member,Female,Home and lifestyle,33.2,2,3.32,69.72,2019-03-15,Credit Card,66.4,3.32,4.4,2019,3,15,Not Satisfied
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,Credit Card,724.24,36.212,6.5,2019,3,15,Not Satisfied
701-69-8742,Cairo,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,Ewallet,343.7,17.185,6.7,2019,3,16,Not Satisfied
575-30-8091,Alex,Yangon,Normal,Female,Sports and travel,72.5,8,29.0,609.0,2019-03-16,Ewallet,580.0,29.0,9.2,2019,3,16,Satisfied
290-68-2984,Alex,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,2019-03-16,Cash,95.0,4.75,5.2,2019,3,16,Not Satisfied
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,54.795,4,19.128,401.688,2019-03-16,Cash,382.56,19.128,7.9,2019,3,16,Satisfied
727-17-0390,Alex,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,Ewallet,318.05,15.9025,4.8,2019,3,16,Not Satisfied
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,Ewallet,389.04,19.452,6.8,2019,3,16,Not Satisfied
617-15-4209,Giza,Naypyitaw,Member,Female,Health and beauty,15.37,2,1.537,32.277,2019-03-16,Cash,30.74,1.537,7.2,2019,3,16,Satisfied
578-80-7669,Cairo,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,2019-03-16,Cash,74.97,3.7485,5.6,2019,3,16,Not Satisfied
286-43-6208,Giza,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,2019-03-16,Cash,790.2,39.51,9.2,2019,3,16,Satisfied
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,Cash,309.88,15.494,4.2,2019,3,17,Not Satisfied
662-47-5456,Giza,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,2019-03-17,Credit Card,351.9,17.595,8.4,2019,3,17,Satisfied
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,Credit Card,101.52,5.076,4.3,2019,3,17,Not Satisfied
320-32-8842,Giza,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,Cash,22.62,1.131,6.4,2019,3,17,Not Satisfied
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,Ewallet,769.2,38.46,5.6,2019,3,17,Not Satisfied
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,Ewallet,327.06,16.353,7.8,2019,3,17,Satisfied
439-54-7422,Alex,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,2019-03-18,Credit Card,204.76,10.238,4.7,2019,3,18,Not Satisfied
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,Ewallet,299.1,14.955,4.7,2019,3,18,Not Satisfied
263-87-5680,Giza,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,2019-03-18,Ewallet,285.3,14.265,7.8,2019,3,18,Satisfied
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,Credit Card,132.36,6.618,7.9,2019,3,18,Satisfied
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,Ewallet,51.47,2.5735,8.5,2019,3,18,Satisfied
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,Cash,91.98,4.599,9.8,2019,3,18,Satisfied
485-30-8700,Alex,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,Credit Card,166.3,8.315,4.2,2019,3,18,Not Satisfied
831-07-6050,Alex,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,2019-03-19,Credit Card,163.55,8.1775,9.9,2019,3,19,Satisfied
462-78-5240,Giza,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,2019-03-19,Cash,53.22,2.661,4.2,2019,3,19,Not Satisfied
716-39-1409,Cairo,Mandalay,Member,Female,Health and beauty,30.35,7,10.6225,223.0725,2019-03-19,Cash,212.45,10.6225,8.0,2019,3,19,Satisfied
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,Credit Card,15.5,0.775,7.4,2019,3,19,Satisfied
898-04-2717,Alex,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,2019-03-19,Ewallet,687.6,34.38,7.5,2019,3,19,Satisfied
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,Credit Card,93.16,4.658,5.9,2019,3,19,Not Satisfied
850-41-9669,Alex,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,2019-03-19,Ewallet,675.54,33.777,6.2,2019,3,19,Not Satisfied
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,Cash,46.2,2.31,6.3,2019,3,19,Not Satisfied
574-22-5561,Giza,Naypyitaw,Member,Female,Fashion accessories,82.63,10,41.315,867.615,2019-03-19,Ewallet,826.3,41.315,7.9,2019,3,19,Satisfied
301-81-8610,Cairo,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,Credit Card,203.36,10.168,6.7,2019,3,19,Not Satisfied
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,Cash,166.68,8.334,7.6,2019,3,19,Satisfied
568-90-5112,Giza,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,2019-03-19,Credit Card,264.56,13.228,5.6,2019,3,19,Not Satisfied
751-69-0068,Giza,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,Ewallet,893.16,44.658,9.0,2019,3,19,Satisfied
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,Ewallet,302.12,15.106,8.3,2019,3,19,Satisfied
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,Ewallet,155.24,7.762,4.9,2019,3,19,Not Satisfied
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,Ewallet,708.4,35.42,4.7,2019,3,19,Not Satisfied
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,Ewallet,348.48,17.424,4.2,2019,3,20,Not Satisfied
632-32-4574,Cairo,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,Cash,607.36,30.368,5.5,2019,3,20,Not Satisfied
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,Cash,126.25,6.3125,6.1,2019,3,20,Not Satisfied
828-61-5674,Alex,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,2019-03-20,Credit Card,440.2,22.01,9.6,2019,3,20,Satisfied
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,Cash,198.5,9.925,9.0,2019,3,20,Satisfied
142-63-6033,Cairo,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,2019-03-20,Ewallet,461.8,23.09,4.9,2019,3,20,Not Satisfied
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,Cash,499.02,24.951,7.3,2019,3,20,Satisfied
650-98-6268,Cairo,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,Credit Card,62.61,3.1305,8.0,2019,3,20,Satisfied
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,Ewallet,447.06,22.353,5.0,2019,3,20,Not Satisfied
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,Cash,845.64,42.282,9.8,2019,3,20,Satisfied
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,Cash,91.61,4.5805,9.8,2019,3,20,Satisfied
537-72-0426,Giza,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,2019-03-20,Cash,709.9,35.495,5.7,2019,3,20,Not Satisfied
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,Credit Card,239.73,11.9865,5.0,2019,3,20,Not Satisfied
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,Cash,33.63,1.6815,5.6,2019,3,20,Not Satisfied
213-72-6612,Alex,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,2019-03-20,Cash,86.5,4.325,6.2,2019,3,20,Not Satisfied
827-26-2100,Alex,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,2019-03-21,Ewallet,304.56,15.228,8.8,2019,3,21,Satisfied
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,Ewallet,343.74,17.187,5.9,2019,3,21,Not Satisfied
512-98-1403,Alex,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,83.412,2019-03-21,Ewallet,79.44,3.972,4.7,2019,3,21,Not Satisfied
438-01-4015,Cairo,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,Ewallet,197.96,9.898,6.6,2019,3,21,Not Satisfied
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,Credit Card,720.16,36.008,4.5,2019,3,21,Not Satisfied
527-09-6272,Alex,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,2019-03-21,Credit Card,142.25,7.1125,9.1,2019,3,21,Satisfied
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,Credit Card,282.8,14.14,4.5,2019,3,22,Not Satisfied
616-24-2851,Cairo,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,75.054,2019-03-22,Ewallet,71.48,3.574,6.5,2019,3,22,Not Satisfied
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,Cash,95.15,4.7575,6.0,2019,3,22,Not Satisfied
630-74-5166,Alex,Yangon,Member,Female,Sports and travel,62.13,6,18.639,391.419,2019-03-22,Cash,372.78,18.639,7.4,2019,3,22,Satisfied
227-03-5010,Alex,Yangon,Member,Female,Home and lifestyle,52.59,8,21.036,441.756,2019-03-22,Credit Card,420.72,21.036,8.5,2019,3,22,Satisfied
802-43-8934,Alex,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,2019-03-22,Credit Card,18.28,0.914,8.3,2019,3,22,Satisfied
472-15-9636,Alex,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,Ewallet,407.44,20.372,9.2,2019,3,22,Satisfied
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,Cash,222.12,11.106,4.5,2019,3,22,Not Satisfied
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,Credit Card,429.55,21.4775,8.6,2019,3,22,Satisfied
394-30-3170,Cairo,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,Credit Card,707.44,35.372,4.3,2019,3,22,Not Satisfied
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,Ewallet,734.7,36.735,9.5,2019,3,23,Satisfied
407-63-8975,Alex,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,2019-03-23,Ewallet,443.28,22.164,4.4,2019,3,23,Not Satisfied
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,Credit Card,568.4,28.42,8.1,2019,3,23,Satisfied
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,Cash,389.27,19.4635,8.5,2019,3,23,Satisfied
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,Ewallet,148.6,7.43,8.3,2019,3,23,Satisfied
608-96-3517,Cairo,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,2019-03-23,Credit Card,366.16,18.308,4.8,2019,3,23,Not Satisfied
333-73-7901,Giza,Naypyitaw,Member,Female,Health and beauty,54.92,8,21.968,461.328,2019-03-23,Ewallet,439.36,21.968,7.6,2019,3,23,Satisfied
865-92-6136,Alex,Yangon,Member,Female,Food and beverages,52.75,3,7.9125,253.512,2019-03-23,Ewallet,158.25,7.9125,9.3,2019,3,23,Satisfied
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,Ewallet,471.73,23.5865,6.9,2019,3,23,Not Satisfied
856-22-8149,Alex,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,2019-03-23,Ewallet,25.29,1.2645,6.1,2019,3,23,Not Satisfied
851-28-6367,Alex,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,2019-03-23,Ewallet,155.0,7.75,8.0,2019,3,23,Satisfied
835-16-0096,Giza,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,2019-03-24,Ewallet,73.5,3.675,8.5,2019,3,24,Satisfied
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,Ewallet,140.64,7.032,9.6,2019,3,24,Satisfied
641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,Ewallet,599.52,29.976,7.1,2019,3,24,Satisfied
851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,Credit Card,414.4,20.72,6.6,2019,3,24,Not Satisfied
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,Cash,313.52,15.676,7.9,2019,3,24,Satisfied
468-88-0009,Alex,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,2019-03-24,Cash,263.76,13.188,6.0,2019,3,24,Not Satisfied
588-01-7461,Giza,Naypyitaw,Member,Female,Food and beverages,33.98,9,15.291,321.111,2019-03-24,Cash,305.82,15.291,4.2,2019,3,24,Not Satisfied
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,Cash,649.5,32.475,5.2,2019,3,24,Not Satisfied
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,Credit Card,352.5,17.625,5.9,2019,3,24,Not Satisfied
560-30-5617,Cairo,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,2019-03-24,Cash,123.85,6.1925,8.5,2019,3,24,Satisfied
593-95-4461,Giza,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,2019-03-24,Cash,74.86,3.743,6.9,2019,3,24,Not Satisfied
110-05-6330,Giza,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,2019-03-25,Credit Card,236.58,11.829,9.4,2019,3,25,Satisfied
340-66-0321,Alex,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,2019-03-25,Cash,145.44,7.272,7.6,2019,3,25,Satisfied
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,Cash,47.4,2.37,9.5,2019,3,25,Satisfied
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,Ewallet,211.56,10.578,6.7,2019,3,25,Not Satisfied
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,Cash,135.24,6.762,6.9,2019,3,25,Not Satisfied
282-35-2475,Cairo,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,Cash,186.62,9.331,6.3,2019,3,25,Not Satisfied
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,54.795,4,11.078,232.638,2019-03-25,Ewallet,221.56,11.078,8.0,2019,3,25,Satisfied
362-58-8315,Giza,Naypyitaw,Member,Female,Fashion accessories,76.52,5,19.13,401.73,2019-03-25,Cash,382.6,19.13,9.9,2019,3,25,Satisfied
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,54.795,5,2.6725,56.1225,2019-03-26,Ewallet,53.45,2.6725,7.6,2019,3,26,Satisfied
848-24-9445,Giza,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,2019-03-26,Cash,87.4,4.37,4.9,2019,3,26,Not Satisfied
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,Credit Card,138.65,6.9325,4.2,2019,3,26,Not Satisfied
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,Cash,52.38,2.619,5.8,2019,3,26,Not Satisfied
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,Credit Card,123.84,6.192,8.5,2019,3,26,Satisfied
163-56-7055,Giza,Naypyitaw,Member,Female,Fashion accessories,48.71,1,2.4355,253.512,2019-03-26,Cash,48.71,2.4355,4.1,2019,3,26,Not Satisfied
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,Credit Card,168.5,8.425,5.3,2019,3,26,Not Satisfied
449-27-2918,Cairo,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,Credit Card,39.12,1.956,9.6,2019,3,26,Satisfied
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,Credit Card,110.61,5.5305,8.0,2019,3,26,Satisfied
411-77-0180,Alex,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,530.67,2019-03-26,Ewallet,505.4,25.27,4.3,2019,3,26,Not Satisfied
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,Ewallet,146.79,7.3395,8.4,2019,3,26,Satisfied
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,Cash,257.08,12.854,7.7,2019,3,26,Satisfied
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,Credit Card,137.13,6.8565,7.7,2019,3,26,Satisfied
106-35-6779,Alex,Yangon,Member,Female,Home and lifestyle,44.34,2,4.434,253.512,2019-03-27,Cash,88.68,4.434,5.8,2019,3,27,Not Satisfied
633-44-8566,Alex,Yangon,Member,Female,Food and beverages,49.38,7,17.283,362.943,2019-03-27,Credit Card,345.66,17.283,7.3,2019,3,27,Satisfied
423-57-2993,Cairo,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,2019-03-27,Ewallet,560.34,28.017,10.0,2019,3,27,Satisfied
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,Cash,898.38,44.919,6.6,2019,3,27,Not Satisfied
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,Credit Card,96.96,4.848,4.3,2019,3,27,Not Satisfied
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,Cash,157.02,7.851,9.2,2019,3,27,Satisfied
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,Ewallet,159.08,7.954,6.2,2019,3,27,Not Satisfied
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,Ewallet,111.34,5.567,6.0,2019,3,27,Not Satisfied
313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,Credit Card,87.45,4.3725,7.3,2019,3,27,Satisfied
238-49-0436,Alex,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,2019-03-27,Credit Card,259.68,12.984,4.9,2019,3,27,Not Satisfied
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,Credit Card,215.04,10.752,9.2,2019,3,28,Satisfied
470-32-9057,Alex,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,Credit Card,256.7,12.835,9.1,2019,3,28,Satisfied
633-09-3463,Giza,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,2019-03-28,Credit Card,142.95,7.1475,9.5,2019,3,28,Satisfied
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,Credit Card,199.16,9.958,6.4,2019,3,28,Not Satisfied
531-80-1784,Alex,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,2019-03-28,Cash,182.14,9.107,5.1,2019,3,28,Not Satisfied
333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,Cash,70.56,3.528,4.2,2019,3,28,Not Satisfied
212-62-1842,Alex,Yangon,Member,Female,Food and beverages,58.26,6,17.478,367.038,2019-03-28,Cash,349.56,17.478,9.9,2019,3,28,Satisfied
266-76-6436,Giza,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,Ewallet,115.8,5.79,7.5,2019,3,28,Satisfied
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,Ewallet,500.22,25.011,4.5,2019,3,28,Not Satisfied
573-58-9734,Cairo,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,2019-03-28,Ewallet,91.11,4.5555,5.1,2019,3,28,Not Satisfied
766-85-7061,Cairo,Mandalay,Member,Female,Health and beauty,87.87,10,43.935,253.512,2019-03-29,Ewallet,878.7,43.935,5.1,2019,3,29,Not Satisfied
425-85-2085,Cairo,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,Ewallet,274.3,13.715,9.8,2019,3,29,Satisfied
727-75-6477,Giza,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,2019-03-29,Cash,115.36,5.768,6.4,2019,3,29,Not Satisfied
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,Ewallet,217.26,10.863,8.2,2019,3,29,Satisfied
291-21-5991,Cairo,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,Cash,306.45,15.3225,7.0,2019,3,29,Satisfied
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,Cash,502.39,25.1195,8.9,2019,3,29,Satisfied
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,Ewallet,823.4,41.17,4.3,2019,3,29,Not Satisfied
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,Cash,186.8,9.34,5.5,2019,3,30,Not Satisfied
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,Credit Card,580.16,29.008,4.0,2019,3,30,Not Satisfied
286-01-5402,Alex,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,2019-03-30,Cash,281.61,14.0805,9.6,2019,3,30,Satisfied
676-39-6028,Alex,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,Cash,322.2,16.11,6.6,2019,3,30,Not Satisfied
